Sent#	Word	Entity	Tag
520	"	O	O
520	án_phí	O	O
520	tài_sản	O	O
520	bà	O	O
520	Thảo	O	O
520	phải	O	O
520	nộp	O	O
520	là	O	O
520	33,7	O	O
520	triệu	O	O
520	đồng	O	O
520	được	O	O
520	trừ	O	O
520	vào	O	O
520	số	O	O
520	tiền	O	O
520	tạm_ứng	O	O
520	án_phí	O	O
520	bà	O	O
520	Thảo	O	O
520	đã	O	O
520	nộp	O	O
520	"	O	O
520	.	O	O
521	Tuy_nhiên	O	O
521	khi	O	O
521	cộng	O	O
521	gộp	O	O
521	tổng_số	O	O
521	tiền	O	O
521	án_phí	O	O
521	bà	O	O
521	Thảo	O	O
521	phải	O	O
521	nộp	O	O
521	thêm	O	O
521	ông	O	O
521	Xuân	O	O
521	công_bố	O	O
521	là	O	O
521	"	O	O
521	32,6	O	O
521	tỷ	O	O
521	đồng	O	O
521	"	O	O
521	.	O	O
522	Đối_với	O	O
522	ông	O	O
522	Vũ	O	O
522	chủ_toạ	O	O
522	cũng	O	O
522	đọc	O	O
522	nhầm	O	O
522	tương_tự	O	O
522	.	O	O
523	Ông	O	O
523	Xuân	O	O
523	thừa_nhận	O	O
523	do	O	O
523	"	O	O
523	quá	O	O
523	mệt	O	O
523	"	O	O
523	vì	O	O
523	đọc	O	O
523	bản_án	O	O
523	dài	O	O
523	gần	O	O
523	3	O	O
523	tiếng	O	O
523	nên	O	O
523	bị	O	O
523	nhầm	O	O
523	án_phí	O	O
523	các	O	O
523	đương_sự	O	O
523	phải	O	O
523	nộp	O	O
523	.	O	O
524	Thẩm_phán	O	O
524	Xuân	O	O
524	đọc	O	O
524	bản_án	O	O
524	chiều	O	O
524	27/3	O	O
524	.	O	O
525	Ảnh	O	O
525	Thành_Nguyễn	O	O
525	.	O	O
526	Sau	TIME	O
526	20	TIME	O
526	năm	TIME	O
526	kết_hôn	O	Marry
526	và	O	O
526	có	O	O
526	4	O	O
526	con	O	O
526	bà	PER	O
526	Thảo	PER	O
526	và	PER	O
526	ông	PER	O
526	Vũ	PER	O
526	xảy	O	O
526	ra	O	O
526	nhiều	O	O
526	mâu_thuẫn	O	O
526	gay_gắt	O	O
526	.	O	O
527	Năm	TIME	O
527	2015	TIME	O
527	bà	PER	O
527	Thảo	PER	O
527	khởi_kiện	O	Sue
527	đòi	O	O
527	ly_hôn	O	Divorce
527	.	O	O
528	Toà	O	O
528	hoà_giải	O	O
528	10	O	O
528	lần	O	O
528	nhưng	O	O
528	không	O	O
528	thành	O	O
528	.	O	O
529	Hôm	O	O
529	20/2	TIME	O
529	HĐXX	O	O
529	mở	O	O
529	phiên	O	O
529	xử	O	Trial-hearing
529	công_khai	O	O
529	hai	O	O
529	bên	O	O
529	tranh_cãi	O	O
529	căng_thẳng	O	O
529	về	O	O
529	quan_hệ	O	O
529	hôn_nhân	O	O
529	nuôi_dưỡng	O	O
529	con_cái	O	O
529	phân_chia	O	O
529	tài_sản	O	O
529	và	O	O
529	điều_hành	O	O
529	Trung_Nguyên	O	O
529	.	O	O
530	Sau	O	O
530	hơn	TIME	O
530	một	TIME	O
530	tháng	TIME	O
530	xét_xử	O	Trial-hearing
530	TAND	ORG	O
530	TP	ORG	O
530	HCM	ORG	O
530	đã	O	O
530	tuyên	O	O
530	cho	O	O
530	bà	PER	O
530	Thảo	PER	O
530	và	PER	O
530	ông	PER	O
530	Vũ	PER	O
530	được	O	O
530	ly_hôn	O	Divorce
530	.	O	O
531	Giao	O	O
531	các	O	O
531	con	O	O
531	cho	O	O
531	bà	O	O
531	Thảo	O	O
531	chăm_sóc	O	O
531	nuôi_dưỡng	O	O
531	ông	O	O
531	Vũ	O	O
531	có	O	O
531	nghĩa_vụ	O	O
531	cấp_dưỡng	O	O
531	cho	O	O
531	các	O	O
531	con	O	O
531	mỗi	O	O
531	năm	O	O
531	10	O	O
531	tỷ	O	O
531	đồng	O	O
531	.	O	O
532	Về	O	O
532	việc	O	O
532	phân_chia	O	O
532	tài_sản	O	O
532	HĐXX	O	O
532	ghi_nhận	O	O
532	sự	O	O
532	thoả_thuận	O	O
532	của	O	O
532	hai	O	O
532	bên	O	O
532	giao	O	O
532	cho	O	O
532	ông	O	O
532	Vũ	O	O
532	sở_hữu	O	O
532	6	O	O
532	nhà_đất	O	O
532	đang	O	O
532	quản_lý	O	O
532	trị_giá	O	O
532	hơn	O	O
532	350	O	O
532	tỷ	O	O
532	đồng	O	O
532	.	O	O
533	Bà	PER	O
533	Thảo	PER	O
533	sở_hữu	O	O
533	7	O	O
533	nhà_đất	O	O
533	trị_giá	O	O
533	hơn	O	O
533	375	O	O
533	tỷ	O	O
533	đồng	O	O
533	và	O	O
533	có	O	O
533	nghĩa_vụ	O	O
533	trả	O	Transfer-money
533	lại	O	O
533	cho	O	O
533	ông	PER	O
533	Vũ	PER	O
533	phần	O	O
533	chênh_lệch	O	O
533	12,5	MONEY	O
533	tỷ	MONEY	O
533	đồng	MONEY	O
533	.	O	O
534	Về	O	O
534	giá_trị	O	O
534	tài_sản	O	O
534	là	O	O
534	cổ_phần	O	O
534	tổng_cộng	O	O
534	ông	O	O
534	Vũ	O	O
534	bà	O	O
534	Thảo	O	O
534	sở_hữu	O	O
534	trị_giá	O	O
534	hơn	O	O
534	5.700	O	O
534	tỷ	O	O
534	đồng	O	O
534	trong	O	O
534	các	O	O
534	công_ty	O	O
534	thuộc	O	O
534	Tập_đoàn	O	O
534	Trung_Nguyên	O	O
534	.	O	O
535	HĐXX	O	O
535	áp_dụng	O	O
535	nguyên_tắc	O	O
535	chia	O	O
535	tài_sản	O	O
535	chung	O	O
535	là	O	O
535	chia	O	O
535	đôi	O	O
535	có	O	O
535	tính	O	O
535	đến	O	O
535	các	O	O
535	yếu_tố	O	O
535	hoàn_cảnh	O	O
535	gia_đình	O	O
535	của	O	O
535	vợ_chồng	O	O
535	công_sức	O	O
535	đóng_góp	O	O
535	của	O	O
535	hai	O	O
535	bên	O	O
535	trong	O	O
535	việc	O	O
535	tạo_lập	O	O
535	duy_trì	O	O
535	phát_triển	O	O
535	khối	O	O
535	tài_sản	O	O
535	chung	O	O
535	.	O	O
536	Theo	O	O
536	đó	O	O
536	ông	O	O
536	Vũ	O	O
536	được	O	O
536	hưởng	O	O
536	60	O	O
536	bà	O	O
536	Thảo	O	O
536	40	O	O
536	.	O	O
537	Tuy_nhiên	O	O
537	toà	O	O
537	chấp_nhận	O	O
537	đề_nghị	O	O
537	của	O	O
537	ông	O	O
537	Vũ	O	O
537	cho_rằng	O	O
537	việc	O	O
537	chia	O	O
537	cổ_phần	O	O
537	cho	O	O
537	cả	O	O
537	hai	O	O
537	sẽ	O	O
537	gây	O	O
537	khó_khăn	O	O
537	cho	O	O
537	hoạt_động	O	O
537	của	O	O
537	doanh_nghiệp	O	O
537	nên	O	O
537	để	O	O
537	ông	O	O
537	Vũ	O	O
537	sở_hữu	O	O
537	các	O	O
537	cổ_phần	O	O
537	của	O	O
537	bà	O	O
537	Thảo	O	O
537	.	O	O
538	Ông	PER	O
538	Vũ	PER	O
538	có	O	O
538	trách_nhiệm	O	O
538	trả	O	Transfer-money
538	tiền	O	O
538	cho	O	O
538	bà	PER	O
538	Thảo	PER	O
538	tương_ứng	O	O
538	với	O	O
538	giá_trị	O	O
538	cổ_phần	O	O
538	sở_hữu	O	O
538	.	O	O
539	Phương_án	O	O
539	này	O	O
539	sẽ	O	O
539	không	O	O
539	gây	O	O
539	ảnh_hưởng	O	O
539	đến	O	O
539	hoạt_động	O	O
539	của	O	O
539	doanh_nghiệp	O	O
539	.	O	O
540	Về	O	O
540	tài_sản	O	O
540	là	O	O
540	tiền	O	O
540	vàng	O	O
540	trị_giá	O	O
540	1.764	O	O
540	tỷ	O	O
540	đồng	O	O
540	thay_vì	O	O
540	2.100	O	O
540	tỷ	O	O
540	đồng	O	O
540	bà	O	O
540	Thảo	O	O
540	đứng_tên	O	O
540	tại	O	O
540	ngân_hàng	O	O
540	HĐXX	O	O
540	xác_định	O	O
540	đây	O	O
540	là	O	O
540	tài_sản	O	O
540	chung	O	O
540	theo	O	O
540	nguyên_tắc	O	O
540	sẽ	O	O
540	chia	O	O
540	đôi	O	O
540	nhưng	O	O
540	có	O	O
540	tính	O	O
540	đến	O	O
540	công_sức	O	O
540	đóng_góp	O	O
540	của	O	O
540	các	O	O
540	bên	O	O
540	.	O	O
541	Bà	O	O
541	Thảo	O	O
541	được	O	O
541	quản_lý	O	O
541	số	O	O
541	tiền	O	O
541	này	O	O
541	sau	O	O
541	đó	O	O
541	cấn	O	O
541	trừ	O	O
541	tiền	O	O
541	từ	O	O
541	cổ_phần	O	O
541	ông	O	O
541	Vũ_nhận	O	O
541	của	O	O
541	bà	O	O
541	Thảo	O	O
541	.	O	O
542	Sau	O	O
542	phiên_toà	O	O
542	bà	O	O
542	Thảo	O	O
542	khóc	O	O
542	nói	O	O
542	"	O	O
542	quá	O	O
542	bất_công	O	O
542	với	O	O
542	mẹ_con	O	O
542	tôi	O	O
542	.	O	O
543	Hiện	O	O
543	bà	O	O
543	Thảo	O	O
543	và	O	O
543	ông	O	O
543	Vũ	O	O
543	chưa	O	O
543	kháng_cáo	O	O
543	.	O	O
544	Apple	ORG	O
544	và	O	O
544	thời_điểm	O	O
544	bên	O	O
544	bờ	O	O
544	vực	O	O
544	phá_sản	O	Declare-bankruptcy
544	năm	TIME	O
544	1997	TIME	O
544	.	O	O
545	Toà_án	O	O
545	nhân_dân	O	O
545	thành_phố	O	O
545	Hà_Nội	O	O
545	vừa	O	O
545	có	O	O
545	thông_báo	O	O
545	về	O	O
545	việc	O	O
545	thụ_lý	O	O
545	đơn	O	O
545	yêu_cầu	O	O
545	mở	O	O
545	thủ_tục	O	O
545	phá_sản	O	O
545	đối_với	O	O
545	Công_ty_cổ_phần	O	O
545	Sỹ_Ngàn	O	O
545	chủ_đầu_tư	O	O
545	dự_án	O	O
545	Ngọc_Viên_Islands	O	O
545	hồ	O	O
545	Đồng_Mô	O	O
545	xã	O	O
545	Kim_Sơn	O	O
545	thị_xã	O	O
545	Sơn_Tây	O	O
545	Hà_Nội	O	O
545	.	O	O
546	Đây	O	O
546	có_thể	O	O
546	xem	O	O
546	là	O	O
546	doanh_nghiệp	O	O
546	bất_động_sản	O	O
546	đầu_tiên	O	O
546	tại	O	O
546	Hà_Nội	O	O
546	bị	O	O
546	kiện	O	O
546	phá_sản	O	O
546	.	O	O
547	Đây	O	O
547	là	O	O
547	đơn	O	O
547	yêu_cầu	O	O
547	của	O	O
547	Công_ty_cổ_phần	O	O
547	đầu_tư	O	O
547	Trường_Phúc	O	O
547	trụ_sở	O	O
547	tại	O	O
547	toà	O	O
547	nhà	O	O
547	Vinaconex	O	O
547	Đống_Đa	O	O
547	Hà_Nội	O	O
547	.	O	O
548	Theo	O	O
548	thông_báo	O	O
548	của	O	O
548	Toà_án	O	O
548	nhân_dân	O	O
548	thành_phố	O	O
548	Hà_Nội	O	O
548	lý_do	O	O
548	toà	O	O
548	gửi	O	O
548	thông_báo	O	O
548	là	O	O
548	do	O	O
548	Công_ty_cổ_phần	O	O
548	Sỹ_Ngàn	O	O
548	có	O	O
548	dấu_hiệu	O	O
548	mất	O	O
548	khả_năng	O	O
548	thanh_toán	O	O
548	một_số	O	O
548	khoản	O	O
548	nợ	O	O
548	đến	O	O
548	hạn	O	O
548	.	O	O
549	Toà	O	O
549	yêu_cầu	O	O
549	Công_ty_cổ_phần	O	O
549	Sỹ_Ngàn	O	O
549	trong	O	O
549	thời_hạn	O	O
549	15	O	O
549	ngày	O	O
549	phải	O	O
549	nộp	O	O
549	báo_cáo	O	O
549	tài_chính	O	O
549	các	O	O
549	năm	O	O
549	2010-2011	O	O
549	báo_cáo	O	O
549	tình_hình	O	O
549	hoạt_động	O	O
549	kinh_doanh	O	O
549	của	O	O
549	doanh_nghiệp	O	O
549	trong	O	O
549	đó	O	O
549	giải_trình	O	O
549	nguyên_nhân	O	O
549	và	O	O
549	hoàn_cảnh	O	O
549	liên_quan	O	O
549	đến	O	O
549	tình_trạng	O	O
549	mất	O	O
549	khả_năng	O	O
549	thanh_toán	O	O
549	.	O	O
550	Toà	O	O
550	cũng	O	O
550	yêu_cầu	O	O
550	doanh_nghiệp	O	O
550	này	O	O
550	phải	O	O
550	tổng_hợp	O	O
550	báo_cáo	O	O
550	rõ	O	O
550	các	O	O
550	biện_pháp	O	O
550	mà	O	O
550	doanh_nghiệp	O	O
550	đã	O	O
550	thực_hiện	O	O
550	những	O	O
550	vẫn	O	O
550	không	O	O
550	khắc_phục	O	O
550	được	O	O
550	tình_trạng	O	O
550	mất	O	O
550	khả_năng	O	O
550	thanh_toán	O	O
550	các	O	O
550	khoản	O	O
550	nợ	O	O
550	đến	O	O
550	hạn	O	O
550	bảng	O	O
550	kê	O	O
550	chi_tiết	O	O
550	tài_sản	O	O
550	của	O	O
550	doanh_nghiệp	O	O
550	và	O	O
550	địa_điểm	O	O
550	nơi	O	O
550	có	O	O
550	tài_sản	O	O
550	nhìn	O	O
550	thấy	O	O
550	được	O	O
550	danh_sách	O	O
550	các	O	O
550	chủ_nợ	O	O
550	của	O	O
550	doanh_nghiệp	O	O
550	trong	O	O
550	đó	O	O
550	ghi	O	O
550	rõ	O	O
550	tên	O	O
550	địa_chỉ	O	O
550	của	O	O
550	các	O	O
550	chủ_nợ	O	O
550	ngân_hàng	O	O
550	mà	O	O
550	chủ_nợ	O	O
550	có	O	O
550	tài_khoản	O	O
550	các	O	O
550	khoản	O	O
550	nợ	O	O
550	đến	O	O
550	hạn	O	O
550	có	O	O
550	bảo_đảm	O	O
550	và	O	O
550	không	O	O
550	có	O	O
550	bảo_đảm	O	O
550	các	O	O
550	khoản	O	O
550	nợ	O	O
550	chưa	O	O
550	đến	O	O
550	hạn	O	O
550	có	O	O
550	bảo_đảm	O	O
550	và	O	O
550	không	O	O
550	có	O	O
550	bảo_đảm	O	O
550	…	O	O
550	Toà_án	O	O
550	nhân_dân	O	O
550	thành_phố	O	O
550	Hà_Nội	O	O
550	cho	O	O
550	biết	O	O
550	nếu	O	O
550	hết	O	O
550	thời_hạn	O	O
550	trên	O	O
550	mà	O	O
550	Sỹ_Ngàn	O	O
550	không	O	O
550	nộp	O	O
550	đầy_đủ	O	O
550	các	O	O
550	tài_liệu	O	O
550	nói	O	O
550	trên	O	O
550	thì	O	O
550	toà_án	O	O
550	sẽ	O	O
550	tiến_hành	O	O
550	thủ_tục	O	O
550	giải_quyết	O	O
550	phá_sản	O	O
550	đối_với	O	O
550	công_ty	O	O
550	này	O	O
550	.	O	O
551	Công_ty_cổ_phần	O	O
551	Sỹ_Ngàn	O	O
551	được	O	O
551	thành_lập	O	O
551	năm	O	O
551	2010	O	O
551	với	O	O
551	vốn_điều_lệ	O	O
551	là	O	O
551	100	O	O
551	tỷ	O	O
551	đồng	O	O
551	.	O	O
552	Doanh_nghiệp	O	O
552	này	O	O
552	đang	O	O
552	là	O	O
552	chủ_đầu_tư	O	O
552	dự_án	O	O
552	Ngọc_Viên_Islands	O	O
552	được	O	O
552	xem	O	O
552	là	O	O
552	"	O	O
552	dự_án	O	O
552	resort	O	O
552	5	O	O
552	sao	O	O
552	trên	O	O
552	hồ	O	O
552	đầu_tiên	O	O
552	tại	O	O
552	Hà_Nội	O	O
552	"	O	O
552	có	O	O
552	tổng	O	O
552	diện_tích	O	O
552	hơn	O	O
552	30	O	O
552	ha	O	O
552	bao_gồm	O	O
552	3	O	O
552	hòn	O	O
552	đảo	O	O
552	nằm	O	O
552	trên	O	O
552	hồ	O	O
552	Đồng_Mô	O	O
552	với	O	O
552	1.600	O	O
552	ha	O	O
552	mặt_nước	O	O
552	.	O	O
553	Ngọc_Viên_Island	O	O
553	có	O	O
553	tổng	O	O
553	mức	O	O
553	đầu_tư	O	O
553	70	O	O
553	triệu	O	O
553	USD	O	O
553	bao_gồm	O	O
553	112	O	O
553	phòng	O	O
553	khách_sạn	O	O
553	80	O	O
553	căn_hộ	O	O
553	dịch_vụ	O	O
553	65	O	O
553	biệt_thự	O	O
553	cao_cấp	O	O
553	...	O	O
553	Hồi	O	O
553	cuối	O	O
553	năm	O	O
553	2011	O	O
553	tập_đoàn	O	O
553	Archi	O	O
553	đã	O	O
553	mua	O	O
553	lại	O	O
553	40	O	O
553	cổ_phần	O	O
553	của	O	O
553	Sỹ_Ngàn	O	O
553	.	O	O
554	Trả_lời	O	O
554	báo_giới	O	O
554	ông	O	O
554	Nguyễn_Tương_Như	O	O
554	Chủ_tịch	O	O
554	Hội_đồng_quản_trị	O	O
554	Beverly_Investment	O	O
554	kiêm	O	O
554	Tổng_giám_đốc	O	O
554	Công_ty_cổ_phần	O	O
554	Sỹ_Ngàn	O	O
554	cho_biết	O	O
554	số	O	O
554	tiền	O	O
554	mà	O	O
554	Sỹ_Ngàn	O	O
554	chậm	O	O
554	trả	O	O
554	cho	O	O
554	đối_tác	O	O
554	"	O	O
554	chỉ	O	O
554	vài	O	O
554	tỷ	O	O
554	đồng	O	O
554	"	O	O
554	và	O	O
554	đang	O	O
554	trong	O	O
554	quá_trình	O	O
554	thương_lượng	O	O
554	.	O	O
555	Theo	O	O
555	ông	O	O
555	Như	O	O
555	lý_do	O	O
555	chậm	O	O
555	trả	O	O
555	tiền	O	O
555	bởi	O	O
555	Sỹ_Ngàn	O	O
555	có	O	O
555	một_số	O	O
555	thay_đổi	O	O
555	về	O	O
555	nhân_sự	O	O
555	cũng	O	O
555	như	O	O
555	hoạt_động	O	O
555	kinh_doanh	O	O
555	.	O	O
556	"	O	O
556	Chúng_tôi	O	O
556	muốn	O	O
556	trả	O	O
556	bằng	O	O
556	tiền	O	O
556	và	O	O
556	đất	O	O
556	cho	O	O
556	đối_tác	O	O
556	nhưng	O	O
556	chưa	O	O
556	thương_lượng	O	O
556	được	O	O
556	trong	O	O
556	thời_gian	O	O
556	tới	O	O
556	chúng_tôi	O	O
556	cố_gắng	O	O
556	thu_xếp	O	O
556	để	O	O
556	giải_quyết	O	O
556	ổn_thoả	O	O
556	công_việc	O	O
556	"	O	O
556	ông	O	O
556	nói	O	O
556	.	O	O
557	Theo	O	O
557	một	O	O
557	lãnh_đạo	O	O
557	câu_lạc_bộ	O	O
557	bất_động_sản	O	O
557	Hà_Nội	O	O
557	số_lượng	O	O
557	các	O	O
557	dự_án	O	O
557	cũng	O	O
557	như	O	O
557	chủ_đầu_tư	O	O
557	bất_động_sản	O	O
557	nghỉ_dưỡng	O	O
557	tại	O	O
557	Hà_Nội	O	O
557	không	O	O
557	nhiều	O	O
557	.	O	O
558	Hầu_hết	O	O
558	các	O	O
558	doanh_nghiệp	O	O
558	đều	O	O
558	mới	O	O
558	được	O	O
558	thành_lập	O	O
558	trong	O	O
558	3-5	O	O
558	năm	O	O
558	trở_lại	O	O
558	đây	O	O
558	và	O	O
558	đang	O	O
558	gặp	O	O
558	nhiều	O	O
558	khó_khăn	O	O
558	.	O	O
559	Tuy_nhiên	O	O
559	Sỹ_Ngàn	O	O
559	là	O	O
559	doanh_nghiệp	O	O
559	bất_động_sản	O	O
559	nghỉ_dưỡng	O	O
559	đầu_tiên	O	O
559	trên	O	O
559	địa_bàn	O	O
559	bị	O	O
559	kiện	O	O
559	phá_sản	O	O
559	.	O	O
560	Ông	O	O
560	Nguyễn_Tương_Như	O	O
560	cho_rằng	O	O
560	doanh_nghiệp	O	O
560	này	O	O
560	rất	O	O
560	tự_tin	O	O
560	khi	O	O
560	đầu_tư	O	O
560	vào	O	O
560	phân_khúc	O	O
560	bất_động_sản	O	O
560	nghỉ_dưỡng	O	O
560	cao_cấp	O	O
560	vì	O	O
560	Hà_Nội	O	O
560	hiện	O	O
560	rất	O	O
560	thiếu	O	O
560	dòng	O	O
560	sản	O	O
560	phẩm	O	O
560	cao	O	O
560	cấp	O	O
560	này	O	O
560	.	O	O
561	“	O	O
561	Chúng_tôi	O	O
561	sẽ	O	O
561	là	O	O
561	đơn_vị	O	O
561	cung	O	O
561	cấp	O	O
561	và	O	O
561	thỏa	O	O
561	mãn	O	O
561	nhu	O	O
561	cầu	O	O
561	sở	O	O
561	hữu	O	O
561	những	O	O
561	sản_phẩm	O	O
561	nghỉ	O	O
561	dưỡng	O	O
561	đạt	O	O
561	tiêu	O	O
561	chuẩn	O	O
561	quốc	O	O
561	tế	O	O
561	tại	O	O
561	thủ	O	O
561	đô	O	O
561	Hà	O	O
561	Nội	O	O
561	.	O	O
562	Chúng_tôi	O	O
562	đang	O	O
562	gấp_rút	O	O
562	hoàn_tất	O	O
562	những	O	O
562	thủ_tục	O	O
562	để	O	O
562	Ngọc_Viên	O	O
562	Islands	O	O
562	gia_nhập	O	O
562	The_Leading_Hotels	O	O
562	of_the	O	O
562	World	O	O
562	chuỗi	O	O
562	khách_sạn	O	O
562	hàng_đầu	O	O
562	thế_giới	O	O
562	.	O	O
563	Ở	O	O
563	Việt_Nam	O	O
563	chúng_ta	O	O
563	cũng	O	O
563	đã	O	O
563	biết	O	O
563	đến	O	O
563	The_Nam_Hải	O	O
563	một	O	O
563	thành_viên	O	O
563	của	O	O
563	The_Leading_Hotels	O	O
563	of_the	O	O
563	World	O	O
563	tại	O	O
563	miền	O	O
563	Trung	O	O
563	.	O	O
564	Trong	O	O
564	tương_lai	O	O
564	sẽ	O	O
564	có	O	O
564	thêm	O	O
564	Ngọc_Viên_Islands	O	O
564	ở	O	O
564	Hà_Nội	O	O
564	”	O	O
564	ông	O	O
564	Như	O	O
564	nói	O	O
564	vào	O	O
564	thời_điểm	O	O
564	đó	O	O
564	.	O	O
565	Theo	O	O
565	VnEconomy	O	O
566	Bãi	LOC	O
566	biển	LOC	O
566	Thái_Lan	LOC	O
566	khiến	O	O
566	du_khách	PER	O
566	có_thể	O	O
566	bị	O	O
566	tử_hình	O	Execute
566	nếu	O	O
566	tới	O	Transport
566	chụp	O	O
566	ảnh	O	O
566	.	O	O
567	Ánh_Ngọc	O	O
567	Theo	O	O
567	Reuters	O	O
568	Kẻ	PER	O
568	gây	O	Attack
568	thảm_án	O	Attack
568	ở	PER	O
568	Nghệ_An	PER	O
568	xin	O	Pardon
568	tha_tội	O	Pardon
568	chết	O	Pardon
568	.	O	O
569	Vi_Văn_Hai	PER	O
569	lúc	O	O
569	nghe	O	O
569	HĐXX	ORG	O
569	tuyên_án	O	Sentence
569	trong	O	O
569	phiên	O	O
569	sơ_thẩm	O	O
569	.	O	O
570	Ảnh	O	O
570	Hải_Bình	O	O
570	.	O	O
571	TAND	O	O
571	tỉnh	O	O
571	Nghệ_An	O	O
571	chiều	O	O
571	16/10	O	O
571	cho_biết	O	O
571	đơn	O	O
571	của	O	O
571	Hai	O	O
571	đã	O	O
571	được	O	O
571	gửi	O	O
571	tới	O	O
571	cấp	O	O
571	phúc_thẩm	O	O
571	đúng	O	O
571	hạn	O	O
571	15	O	O
571	ngày	O	O
571	sau	O	O
571	phiên	O	O
571	sơ_thẩm	O	O
571	.	O	O
572	"	O	O
572	Hai	O	O
572	không	O	O
572	kêu	O	O
572	oan	O	O
572	mà	O	O
572	xin	O	O
572	giảm	O	O
572	nhẹ	O	O
572	hình_phạt	O	O
572	từ	O	O
572	tử_hình	O	O
572	xuống	O	O
572	chung_thân	O	O
572	"	O	O
572	lãnh_đạo	O	O
572	TAND	O	O
572	tỉnh	O	O
572	Nghệ_An	O	O
572	nói	O	O
572	với	O	O
572	VnExpress	O	O
572	.	O	O
573	Hiện	O	O
573	nhà_chức_trách	O	O
573	chưa	O	O
573	nhận	O	O
573	được	O	O
573	đơn	O	O
573	kháng_cáo	O	Appeal
573	của	O	O
573	bị	PER	O
573	hại	PER	O
573	.	O	O
574	Bản_án	O	O
574	sơ_thẩm	O	O
574	ngày	O	O
574	30/9	O	O
574	của	O	O
574	TAND	O	O
574	tỉnh	O	O
574	Nghệ_An	O	O
574	xác_định	O	O
574	trưa	O	O
574	2/7	O	O
574	tại	O	O
574	lán	O	O
574	C5	O	O
574	Dọt_Dẹt	O	O
574	thuộc	O	O
574	bản	O	O
574	Phồng	O	O
574	xã	O	O
574	Tam_Hợp	O	O
574	Tương_Dương	O	O
574	Nghệ_An	O	O
574	bố	O	O
574	đẻ	O	O
574	của	O	O
574	Hai	O	O
574	tổ_chức	O	O
574	mời	O	O
574	cơm	O	O
574	cảm_ơn	O	O
574	một_số	O	O
574	người	O	O
574	tham_gia	O	O
574	kéo	O	O
574	gỗ	O	O
574	giúp	O	O
574	.	O	O
575	12h	O	O
575	cùng	O	O
575	ngày	O	O
575	sau	O	O
575	bữa	O	O
575	cơm	O	O
575	một_số	O	O
575	người	O	O
575	tổ_chức	O	O
575	đánh_bài	O	O
575	ngay	O	O
575	tại	O	O
575	lán	O	O
575	.	O	O
576	Hai	O	O
576	cầm	O	O
576	theo	O	O
576	một	O	O
576	con	O	O
576	dao	O	O
576	đi	O	O
576	từ	O	O
576	lán	O	O
576	của	O	O
576	mình	O	O
576	tới	O	O
576	khu	O	O
576	C5	O	O
576	Kèn_Tạ	O	O
576	vào	O	O
576	vườn	O	O
576	nhà	O	O
576	ông	O	O
576	Vi_Văn_Đoàn	O	O
576	cách	O	O
576	đó	O	O
576	vài	O	O
576	trăm	O	O
576	mét	O	O
576	để	O	O
576	hái	O	O
576	chanh	O	O
576	.	O	O
577	Anh	O	O
577	Lo_Văn_Thọ	O	O
577	ở	O	O
577	lán	O	O
577	kế	O	O
577	bên	O	O
577	nhà	O	O
577	ông	O	O
577	Đoàn	O	O
577	thấy	O	O
577	Hai	O	O
577	đi	O	O
577	vào	O	O
577	nên	O	O
577	hỏi	O	O
577	"	O	O
577	Tại_sao	O	O
577	chú	O	O
577	lại	O	O
577	hái	O	O
577	chanh	O	O
577	người_ta	O	O
577	và	O	O
577	giẫm	O	O
577	lúa	O	O
577	”	O	O
577	.	O	O
578	Sau	O	O
578	đó	O	O
578	Hai	O	O
578	vào	O	O
578	lán	O	O
578	của	O	O
578	anh	O	O
578	Thọ	O	O
578	xin	O	O
578	muối	O	O
578	cắt	O	O
578	hai	O	O
578	quả	O	O
578	chanh	O	O
578	chấm	O	O
578	ăn	O	O
578	.	O	O
579	Chị	O	O
579	Lê_Thị_Yến	O	O
579	vợ	O	O
579	anh	O	O
579	Thọ	O	O
579	từ	O	O
579	ngoài	O	O
579	bước	O	O
579	vào	O	O
579	nhà	O	O
579	nói	O	O
579	“	O	O
579	Cho	O	O
579	chị	O	O
579	ăn	O	O
579	với	O	O
579	một	O	O
579	quả	O	O
579	"	O	O
579	.	O	O
580	Anh	O	O
580	Thọ	O	O
580	thấy	O	O
580	vậy	O	O
580	mắng	O	O
580	vợ	O	O
580	rồi	O	O
580	bảo	O	O
580	Hai	O	O
580	"	O	O
580	Chú	O	O
580	ra	O	O
580	đây	O	O
580	chơi	O	O
580	vợ	O	O
580	anh	O	O
580	à	O	O
580	”	O	O
580	.	O	O
581	Sau	O	O
581	câu	O	O
581	phủ_nhận	O	O
581	của	O	O
581	Hai	O	O
581	và	O	O
581	vợ	O	O
581	anh	O	O
581	Thọ	O	O
581	đấm	O	O
581	vào	O	O
581	mặt	O	O
581	Hai	O	O
581	song	O	O
581	bị	O	O
581	hụt	O	O
581	.	O	O
582	Thấy	O	O
582	con	O	O
582	dao	O	O
582	của	O	O
582	anh	O	O
582	Thọ	PER	O
582	nằm	O	O
582	ở	O	O
582	sàn	O	O
582	nhà	O	O
582	Hai	PER	O
582	cầm	O	O
582	lấy	O	O
582	đuổi	O	O
582	theo	O	O
582	chém	O	Attack
582	nhiều	O	O
582	nhát	O	O
582	khiến	O	O
582	anh	PER	O
582	tử_vong	O	Die
582	.	O	O
583	Chị	O	O
583	Yến	O	O
583	lúc	O	O
583	này	O	O
583	địu	O	O
583	con	O	O
